"customer_id","product_id","order_id","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","product_name","product_category","product_subcategory","product_manufacturer","customer_name","customer_segment"
"156","1146","CA-2018-111269","6055","5","0.2","2","0.08","24","2018-06-16 00:00:00","Dublin","Ohio","East","United States","43017","2018-06-18 00:00:00","Second Class","Newell 330","Office Supplies","Art","Newell","Christine Sundaresam","Consumer"
"156","1033","CA-2018-111269","6056","6","0.2","108","0.23","480","2018-06-16 00:00:00","Dublin","Ohio","East","United States","43017","2018-06-18 00:00:00","Second Class","Logitech Wireless Performance Mouse MX for PC and Mac","Technology","Accessories","Logitech","Christine Sundaresam","Consumer"
"555","1507","CA-2018-111332","6057","3","0","3","0.47","7","2018-05-20 00:00:00","Fargo","North Dakota","Central","United States","58103","2018-05-22 00:00:00","Second Class","Staples","Office Supplies","Fasteners","Other","Nat Carroll","Consumer"
"555","331","CA-2018-111332","6058","10","0","7","0.33","22","2018-05-20 00:00:00","Fargo","North Dakota","Central","United States","58103","2018-05-22 00:00:00","Second Class","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","Office Supplies","Art","Binney & Smith","Nat Carroll","Consumer"
"555","324","CA-2018-111332","6059","4","0","8","0.32","26","2018-05-20 00:00:00","Fargo","North Dakota","Central","United States","58103","2018-05-22 00:00:00","Second Class","BIC Brite Liner Highlighters, Chisel Tip","Office Supplies","Art","BIC","Nat Carroll","Consumer"
"555","346","CA-2018-111332","6060","3","0","36","0.27","132","2018-05-20 00:00:00","Fargo","North Dakota","Central","United States","58103","2018-05-22 00:00:00","Second Class","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","Art","Boston","Nat Carroll","Consumer"
"555","644","CA-2018-111332","6061","4","0","162","0.23","705","2018-05-20 00:00:00","Fargo","North Dakota","Central","United States","58103","2018-05-22 00:00:00","Second Class","Fellowes High-Stak Drawer Files","Office Supplies","Storage","Fellowes","Nat Carroll","Consumer"
"160","69","CA-2018-111374","6062","4","0.7","-4","-0.77","5","2018-02-24 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-02-28 00:00:00","Standard Class","ACCOHIDE 3-Ring Binder, Blue, 1""","Office Supplies","Binders","ACCOHIDE","Christy Brittain","Consumer"
"710","762","CA-2018-111388","6063","3","0.2","-3","-0.01","216","2018-09-02 00:00:00","Seattle","Washington","West","United States","98103","2018-09-02 00:00:00","Same Day","Global Leather Task Chair, Black","Furniture","Chairs","Global","Stephanie Ulpright","Home Office"
"127","1765","CA-2018-111556","6064","7","0","22","0.48","47","2018-11-20 00:00:00","New York City","New York","East","United States","10035","2018-11-22 00:00:00","First Class","Xerox 1968","Office Supplies","Paper","Xerox","Carlos Daly","Consumer"
"127","359","CA-2018-111556","6065","3","0","19","0.28","69","2018-11-20 00:00:00","New York City","New York","East","United States","10035","2018-11-22 00:00:00","First Class","Boston KS Multi-Size Manual Pencil Sharpener","Office Supplies","Art","Boston","Carlos Daly","Consumer"
"127","1429","CA-2018-111556","6066","2","0.2","-25","-0.14","184","2018-11-20 00:00:00","New York City","New York","East","United States","10035","2018-11-22 00:00:00","First Class","Sauder Camden County Collection Libraries, Planked Cherry Finish","Furniture","Bookcases","Sauder","Carlos Daly","Consumer"
"127","1393","CA-2018-111556","6067","3","0","328","0.26","1260","2018-11-20 00:00:00","New York City","New York","East","United States","10035","2018-11-22 00:00:00","First Class","Samsung Galaxy Mega 6.3","Technology","Phones","Samsung","Carlos Daly","Consumer"
"52","781","CA-2018-111577","6068","7","0.2","112","0.36","308","2018-10-16 00:00:00","Scottsdale","Arizona","West","United States","85254","2018-10-21 00:00:00","Standard Class","Green Bar Computer Printout Paper","Office Supplies","Paper","Other","Anthony Jacobs","Corporate"
"597","1527","CA-2018-111591","6069","7","0","0","0.03","13","2018-03-21 00:00:00","Seattle","Washington","West","United States","98105","2018-03-25 00:00:00","Standard Class","Super Bands, 12/Pack","Office Supplies","Fasteners","Other","Paul Stevenson","Home Office"
"597","572","CA-2018-111591","6070","3","0","6","0.29","22","2018-03-21 00:00:00","Seattle","Washington","West","United States","98105","2018-03-25 00:00:00","Standard Class","Eldon Expressions Wood Desk Accessories, Oak","Furniture","Furnishings","Eldon","Paul Stevenson","Home Office"
"597","395","CA-2018-111591","6071","6","0.2","10","0.34","31","2018-03-21 00:00:00","Seattle","Washington","West","United States","98105","2018-03-25 00:00:00","Standard Class","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","Office Supplies","Binders","C-Line","Paul Stevenson","Home Office"
"597","648","CA-2018-111591","6072","4","0","7","0.02","359","2018-03-21 00:00:00","Seattle","Washington","West","United States","98105","2018-03-25 00:00:00","Standard Class","Fellowes Officeware Wire Shelving","Office Supplies","Storage","Fellowes","Paul Stevenson","Home Office"
"638","1118","CA-2018-111647","6073","4","0.2","63","0.38","168","2018-07-03 00:00:00","Plano","Texas","Central","United States","75023","2018-07-07 00:00:00","Standard Class","netTALK DUO VoIP Telephone Service","Technology","Phones","Other","Rob Dowd","Consumer"
"320","999","CA-2018-111689","6074","3","0.2","23","0.34","68","2018-11-30 00:00:00","New York City","New York","East","United States","10024","2018-12-02 00:00:00","Second Class","Lock-Up Easel 'Spel-Binder'","Office Supplies","Binders","Other","Harold Pawlan","Home Office"
"320","1372","CA-2018-111689","6075","5","0.1","262","0.21","1243","2018-11-30 00:00:00","New York City","New York","East","United States","10024","2018-12-02 00:00:00","Second Class","SAFCO Arco Folding Chair","Furniture","Chairs","SAFCO","Harold Pawlan","Home Office"
"682","831","CA-2018-111717","6076","3","0.3","-48","-0.2","239","2018-10-10 00:00:00","Aurora","Illinois","Central","United States","60505","2018-10-16 00:00:00","Standard Class","Hon Comfortask Task/Swivel Chairs","Furniture","Chairs","Hon","Scot Wooten","Consumer"
"158","1048","CA-2018-111738","6077","3","0","3","0.34","9","2018-01-03 00:00:00","San Francisco","California","West","United States","94110","2018-01-07 00:00:00","Standard Class","Manco Dry-Lighter Erasable Highlighter","Office Supplies","Art","Other","Christopher Martinez","Consumer"
"158","703","CA-2018-111738","6078","8","0.2","683","0.34","2022","2018-01-03 00:00:00","San Francisco","California","West","United States","94110","2018-01-07 00:00:00","Standard Class","GBC ProClick 150 Presentation Binding System","Office Supplies","Binders","GBC","Christopher Martinez","Consumer"
"502","538","CA-2018-111759","6079","2","0","24","0.46","53","2018-07-08 00:00:00","Seattle","Washington","West","United States","98103","2018-07-12 00:00:00","Standard Class","Easy-staple paper","Office Supplies","Paper","Easy-staple paper","Mathew Reese","Home Office"
"34","1257","CA-2018-111808","6080","5","0","5","0.48","11","2018-12-16 00:00:00","Tulsa","Oklahoma","Central","United States","74133","2018-12-20 00:00:00","Standard Class","Peel & Stick Add-On Corner Pockets","Office Supplies","Binders","Other","Andrew Roberts","Consumer"
"260","1032","CA-2018-111815","6081","2","0","43","0.43","100","2018-03-03 00:00:00","Dearborn Heights","Michigan","Central","United States","48127","2018-03-10 00:00:00","Standard Class","Logitech Wireless Marathon Mouse M705","Technology","Accessories","Logitech","Emily Phan","Consumer"
"260","751","CA-2018-111815","6082","1","0","47","0.26","181","2018-03-03 00:00:00","Dearborn Heights","Michigan","Central","United States","48127","2018-03-10 00:00:00","Standard Class","Global Ergonomic Managers Chair","Furniture","Chairs","Global","Emily Phan","Consumer"
"5","259","CA-2018-112004","6083","5","0.7","-6","-0.73","9","2018-09-25 00:00:00","Chester","Pennsylvania","East","United States","19013","2018-09-28 00:00:00","First Class","Avery Metallic Poly Binders","Office Supplies","Binders","Avery","Adam Hart","Corporate"
"5","461","CA-2018-112004","6084","2","0.2","-43","-0.23","191","2018-09-25 00:00:00","Chester","Pennsylvania","East","United States","19013","2018-09-28 00:00:00","First Class","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other","Adam Hart","Corporate"
"384","1249","CA-2018-112039","6085","3","0.2","47","0.1","470","2018-03-25 00:00:00","San Antonio","Texas","Central","United States","78207","2018-03-29 00:00:00","Standard Class","Panasonic KX-TG9471B","Technology","Phones","Panasonic","John Castell","Consumer"
"551","1289","CA-2018-112172","6086","3","0","1","0.05","14","2018-06-10 00:00:00","New York City","New York","East","United States","10024","2018-06-14 00:00:00","Second Class","Plymouth Boxed Rubber Bands by Plymouth","Office Supplies","Fasteners","Other","Muhammed MacIntyre","Corporate"
"418","336","CA-2018-112333","6087","5","0","10","0.25","42","2018-04-08 00:00:00","Plainfield","New Jersey","East","United States","7060","2018-04-14 00:00:00","Standard Class","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies","Appliances","Other","Karen Ferguson","Home Office"
"418","1550","CA-2018-112333","6088","4","0","622","0.24","2592","2018-04-08 00:00:00","Plainfield","New Jersey","East","United States","7060","2018-04-14 00:00:00","Standard Class","Tennsco 16-Compartment Lockers with Coat Rack","Office Supplies","Storage","Tennsco","Karen Ferguson","Home Office"
"645","1160","CA-2018-112431","6089","2","0","2","0.27","6","2018-10-12 00:00:00","Los Angeles","California","West","United States","90049","2018-10-14 00:00:00","Second Class","Newell 343","Office Supplies","Art","Newell","Robert Waldorf","Consumer"
"645","1406","CA-2018-112431","6090","12","0","131","0.3","436","2018-10-12 00:00:00","Los Angeles","California","West","United States","90049","2018-10-14 00:00:00","Second Class","SanDisk Cruzer 64 GB USB Flash Drive","Technology","Accessories","SanDisk","Robert Waldorf","Consumer"
"366","934","CA-2018-112473","6091","3","0.2","-11","-0.23","50","2018-05-25 00:00:00","Houston","Texas","Central","United States","77070","2018-06-01 00:00:00","Standard Class","Iris 3-Drawer Stacking Bin, Black","Office Supplies","Storage","Iris","Jeremy Lonsdale","Consumer"
"767","45","CA-2018-112487","6092","2","0.7","-3","-0.83","3","2018-12-26 00:00:00","Columbus","Ohio","East","United States","43229","2018-12-30 00:00:00","Standard Class","Acco Economy Flexible Poly Round Ring Binder","Office Supplies","Binders","Acco","Tracy Collins","Home Office"
"15","260","CA-2018-112515","6093","3","0.2","4","0.33","11","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Avery Non-Stick Binders","Office Supplies","Binders","Avery","Alan Schoenberger","Corporate"
"15","57","CA-2018-112515","6094","3","0.2","4","0.36","12","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Office Supplies","Binders","Acco","Alan Schoenberger","Corporate"
"15","225","CA-2018-112515","6095","5","0","7","0.49","14","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Avery 514","Office Supplies","Labels","Avery","Alan Schoenberger","Corporate"
"15","699","CA-2018-112515","6096","2","0.2","9","0.35","26","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","Office Supplies","Binders","GBC","Alan Schoenberger","Corporate"
"15","781","CA-2018-112515","6097","3","0","81","0.49","165","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Green Bar Computer Printout Paper","Office Supplies","Paper","Other","Alan Schoenberger","Corporate"
"15","1098","CA-2018-112515","6098","2","0","65","0.25","262","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Mini 13-1/2 Capacity Data Binder Rack, Pearl","Office Supplies","Storage","Other","Alan Schoenberger","Corporate"
"15","735","CA-2018-112515","6099","3","0","78","0.06","1293","2018-09-17 00:00:00","Provo","Utah","West","United States","84604","2018-09-21 00:00:00","Second Class","Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","Furniture","Bookcases","Global","Alan Schoenberger","Corporate"
"717","1258","CA-2018-112529","6100","4","0.2","9","0.28","32","2018-11-19 00:00:00","San Antonio","Texas","Central","United States","78207","2018-11-21 00:00:00","First Class","Peel-Off China Markers","Office Supplies","Art","Other","Stewart Carmichael","Corporate"
"717","380","CA-2018-112529","6101","6","0.3","-72","-0.1","718","2018-11-19 00:00:00","San Antonio","Texas","Central","United States","78207","2018-11-21 00:00:00","First Class","Bush Andora Conference Table, Maple/Graphite Gray Finish","Furniture","Tables","Bush","Stewart Carmichael","Corporate"
"725","246","CA-2018-112536","6102","1","0.8","-3","-1.65","2","2018-05-18 00:00:00","Mcallen","Texas","Central","United States","78501","2018-05-23 00:00:00","Standard Class","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Office Supplies","Binders","Avery","Susan Gilcrest","Corporate"
"725","57","CA-2018-112536","6103","7","0.8","-11","-1.55","7","2018-05-18 00:00:00","Mcallen","Texas","Central","United States","78501","2018-05-23 00:00:00","Standard Class","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Office Supplies","Binders","Acco","Susan Gilcrest","Corporate"
"725","1288","CA-2018-112536","6104","2","0.2","1","0.08","9","2018-05-18 00:00:00","Mcallen","Texas","Central","United States","78501","2018-05-23 00:00:00","Standard Class","Plastic Stacking Crates & Casters","Office Supplies","Storage","Other","Susan Gilcrest","Corporate"
"274","1154","CA-2018-112725","6105","3","0","2","0.27","9","2018-01-30 00:00:00","San Francisco","California","West","United States","94110","2018-02-06 00:00:00","Standard Class","Newell 338","Office Supplies","Art","Newell","Eugene Hildebrand","Home Office"
"274","474","CA-2018-112725","6106","7","0","6","0.45","13","2018-01-30 00:00:00","San Francisco","California","West","United States","94110","2018-02-06 00:00:00","Standard Class","Crayola Anti Dust Chalk, 12/Pack","Office Supplies","Art","Crayola","Eugene Hildebrand","Home Office"
"274","1181","CA-2018-112725","6107","1","0.2","-14","-0.11","121","2018-01-30 00:00:00","San Francisco","California","West","United States","94110","2018-02-06 00:00:00","Standard Class","Novimex Swivel Fabric Task Chair","Furniture","Chairs","Novimex","Eugene Hildebrand","Home Office"
"177","1725","CA-2018-112753","6108","6","0","19","0.49","39","2018-06-18 00:00:00","Los Angeles","California","West","United States","90032","2018-06-23 00:00:00","Standard Class","Xerox 1930","Office Supplies","Paper","Xerox","Craig Carreira","Consumer"
"177","379","CA-2018-112753","6109","9","0.15","76","0.08","918","2018-06-18 00:00:00","Los Angeles","California","West","United States","90032","2018-06-23 00:00:00","Standard Class","Bush Andora Bookcase, Maple/Graphite Gray Finish","Furniture","Bookcases","Bush","Craig Carreira","Consumer"
"663","868","CA-2018-112774","6110","1","0.2","6","0.18","35","2018-09-11 00:00:00","Jacksonville","Florida","South","United States","32216","2018-09-12 00:00:00","First Class","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","Furniture","Furnishings","Howard Miller","Ryan Crowe","Consumer"
"660","900","CA-2018-112809","6111","4","0.8","-11","-1.7","7","2018-08-18 00:00:00","Dallas","Texas","Central","United States","75220","2018-08-22 00:00:00","Standard Class","Ibico Plastic and Wire Spiral Binding Combs","Office Supplies","Binders","Ibico","Russell Applegate","Consumer"
"660","43","CA-2018-112809","6112","5","0.8","-33","-1.55","21","2018-08-18 00:00:00","Dallas","Texas","Central","United States","75220","2018-08-22 00:00:00","Standard Class","Acco D-Ring Binder w/DublLock","Office Supplies","Binders","Acco","Russell Applegate","Consumer"
"660","1388","CA-2018-112809","6113","3","0.2","13","0.06","200","2018-08-18 00:00:00","Dallas","Texas","Central","United States","75220","2018-08-22 00:00:00","Standard Class","Safco Steel Mobile File Cart","Office Supplies","Storage","SAFCO","Russell Applegate","Consumer"
"707","991","CA-2018-112844","6114","4","0","12","0.28","44","2018-11-13 00:00:00","Buffalo","New York","East","United States","14215","2018-11-16 00:00:00","Second Class","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","Phones","Other","Stefania Perrino","Corporate"
"707","505","CA-2018-112844","6115","3","0","31","0.2","155","2018-11-13 00:00:00","Buffalo","New York","East","United States","14215","2018-11-16 00:00:00","Second Class","Deflect-o EconoMat Nonstudded, No Bevel Mat","Furniture","Furnishings","Deflect-o","Stefania Perrino","Corporate"
"114","963","CA-2018-112865","6116","3","0.2","-1","-0.03","36","2018-05-18 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2018-05-22 00:00:00","Standard Class","KeyTronic KT800P2 - Keyboard - Black","Technology","Accessories","KeyTronic","Brosina Hoffman","Consumer"
"442","707","CA-2018-112900","6117","8","0","220","0.46","478","2018-04-09 00:00:00","Detroit","Michigan","Central","United States","48205","2018-04-12 00:00:00","Second Class","GBC Recycled Regency Composition Covers","Office Supplies","Binders","GBC","Ken Lonsdale","Consumer"
"768","492","CA-2018-112956","6118","2","0","9","0.34","25","2018-08-21 00:00:00","Columbia","Maryland","East","United States","21044","2018-08-27 00:00:00","Standard Class","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7","Furniture","Furnishings","DAX","Tracy Hopkins","Home Office"
"768","1446","CA-2018-112956","6119","4","0","31","0.34","92","2018-08-21 00:00:00","Columbia","Maryland","East","United States","21044","2018-08-27 00:00:00","Standard Class","Seth Thomas 12"" Clock w/ Goldtone Case","Furniture","Furnishings","Seth Thomas","Tracy Hopkins","Home Office"
"768","1678","CA-2018-112956","6120","5","0","133","0.48","277","2018-08-21 00:00:00","Columbia","Maryland","East","United States","21044","2018-08-27 00:00:00","Standard Class","Xerox 1888","Office Supplies","Paper","Xerox","Tracy Hopkins","Home Office"
"278","1721","CA-2018-112984","6121","6","0.2","6","0.31","21","2018-09-16 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-09-18 00:00:00","Second Class","Xerox 1927","Office Supplies","Paper","Xerox","Evan Henry","Consumer"
"539","967","CA-2018-113075","6122","3","0.2","-7","-0.18","41","2018-09-02 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-06 00:00:00","Standard Class","Kingston Digital DataTraveler 32GB USB 2.0","Technology","Accessories","Kingston","Mick Crebagga","Consumer"
"535","416","CA-2018-113208","6123","3","0","23","0.38","61","2018-03-26 00:00:00","Dearborn","Michigan","Central","United States","48126","2018-04-02 00:00:00","Standard Class","Career Cubicle Clock, 8 1/4"", Black","Furniture","Furnishings","Other","Michelle Lonsdale","Corporate"
"317","276","CA-2018-113278","6124","2","0","0","0.04","3","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Bagged Rubber Bands","Office Supplies","Fasteners","Other","Hallie Redmond","Home Office"
"317","1669","CA-2018-113278","6125","1","0","6","0.49","11","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Xerox 188","Office Supplies","Paper","Xerox","Hallie Redmond","Home Office"
"317","924","CA-2018-113278","6126","4","0","3","0.21","12","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","Technology","Accessories","Imation","Hallie Redmond","Home Office"
"317","485","CA-2018-113278","6127","2","0","9","0.45","19","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","DAX Charcoal/Nickel-Tone Document Frame, 5 x 7","Furniture","Furnishings","DAX","Hallie Redmond","Home Office"
"317","1503","CA-2018-113278","6128","2","0","5","0.28","19","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Staple magnet","Office Supplies","Storage","Staple magnet","Hallie Redmond","Home Office"
"317","1545","CA-2018-113278","6129","5","0","18","0.26","67","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Tenex Personal Project File with Scoop Front Design, Black","Office Supplies","Storage","Tenex","Hallie Redmond","Home Office"
"317","147","CA-2018-113278","6130","4","0","1","0.02","68","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","ARKON Windshield Dashboard Air Vent Car Mount Holder","Technology","Phones","Other","Hallie Redmond","Home Office"
"317","1096","CA-2018-113278","6131","4","0","70","0.44","160","2018-01-14 00:00:00","Richmond","Indiana","Central","United States","47374","2018-01-20 00:00:00","Standard Class","Microsoft Sculpt Comfort Mouse","Technology","Accessories","Microsoft","Hallie Redmond","Home Office"
"680","440","CA-2018-113355","6132","5","0.2","25","0.11","220","2018-12-01 00:00:00","Grand Prairie","Texas","Central","United States","75051","2018-12-05 00:00:00","Standard Class","Cisco SPA112 2 Port Phone Adapter","Technology","Phones","Cisco","Sarah Jordon","Consumer"
"680","529","CA-2018-113355","6133","3","0.3","-18","-0.06","317","2018-12-01 00:00:00","Grand Prairie","Texas","Central","United States","75051","2018-12-05 00:00:00","Standard Class","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI","Sarah Jordon","Consumer"
"176","653","CA-2018-113418","6134","11","0","767","0.45","1705","2018-10-01 00:00:00","New York City","New York","East","United States","10035","2018-10-03 00:00:00","First Class","Fellowes Powershred HS-440 4-Sheet High Security Shredder","Technology","Machines","Fellowes","Corinna Mitchell","Home Office"
"143","52","CA-2018-113453","6135","3","0.2","-4","-0.06","71","2018-10-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-10-28 00:00:00","Standard Class","Acco Perma 2700 Stacking Storage Drawers","Office Supplies","Storage","Acco","Charles McCrossin","Consumer"
"143","1100","CA-2018-113453","6136","2","0.4","-77","-0.23","330","2018-10-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-10-28 00:00:00","Standard Class","Mitel MiVoice 5330e IP Phone","Technology","Phones","Mitel","Charles McCrossin","Consumer"
"425","756","CA-2018-113460","6137","3","0","44","0.16","273","2018-11-07 00:00:00","Clinton","Maryland","East","United States","20735","2018-11-09 00:00:00","Second Class","Global Highback Leather Tilter in Burgundy","Furniture","Chairs","Global","Katherine Nockton","Corporate"
"764","1112","CA-2018-113474","6138","2","0","150","0.46","326","2018-03-30 00:00:00","Oklahoma City","Oklahoma","Central","United States","73120","2018-03-31 00:00:00","First Class","Multimedia Mailers","Office Supplies","Envelopes","Other","Tony Molinari","Consumer"
"3","178","CA-2018-113481","6139","5","0.7","-13","-0.8","16","2018-01-02 00:00:00","Jacksonville","North Carolina","South","United States","28540","2018-01-04 00:00:00","First Class","Avery 3 1/2"" Diskette Storage Pages, 10/Pack","Office Supplies","Binders","Avery","Aaron Smayling","Corporate"
"3","266","CA-2018-113481","6140","6","0.7","-21","-0.73","29","2018-01-02 00:00:00","Jacksonville","North Carolina","South","United States","28540","2018-01-04 00:00:00","First Class","Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies","Binders","Avery","Aaron Smayling","Corporate"
"3","433","CA-2018-113481","6141","2","0.5","-28","-0.04","696","2018-01-02 00:00:00","Jacksonville","North Carolina","South","United States","28540","2018-01-04 00:00:00","First Class","Cisco CP-7937G Unified IP Conference Station Phone","Technology","Machines","Cisco","Aaron Smayling","Corporate"
"75","1124","CA-2018-113530","6142","2","0","1","0.29","4","2018-05-19 00:00:00","San Francisco","California","West","United States","94109","2018-05-21 00:00:00","Second Class","Newell 310","Office Supplies","Art","Newell","Becky Castell","Home Office"
"75","1128","CA-2018-113530","6143","1","0","1","0.25","6","2018-05-19 00:00:00","San Francisco","California","West","United States","94109","2018-05-21 00:00:00","Second Class","Newell 314","Office Supplies","Art","Newell","Becky Castell","Home Office"
"75","1406","CA-2018-113530","6144","1","0","11","0.3","36","2018-05-19 00:00:00","San Francisco","California","West","United States","94109","2018-05-21 00:00:00","Second Class","SanDisk Cruzer 64 GB USB Flash Drive","Technology","Accessories","SanDisk","Becky Castell","Home Office"
"75","1457","CA-2018-113530","6145","12","0.2","43","0.06","681","2018-05-19 00:00:00","San Francisco","California","West","United States","94109","2018-05-21 00:00:00","Second Class","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","Other","Becky Castell","Home Office"
"585","566","CA-2018-113558","6146","3","0.2","5","0.11","46","2018-10-21 00:00:00","Lakeland","Florida","South","United States","33801","2018-10-26 00:00:00","Standard Class","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","Furniture","Furnishings","Eldon","Patricia Hirasaki","Home Office"
"585","742","CA-2018-113558","6147","3","0.2","43","0.06","684","2018-10-21 00:00:00","Lakeland","Florida","South","United States","33801","2018-10-26 00:00:00","Standard Class","Global Commerce Series High-Back Swivel/Tilt Chairs","Furniture","Chairs","Global","Patricia Hirasaki","Home Office"
"287","1065","CA-2018-113572","6148","4","0","3","0.32","8","2018-11-07 00:00:00","New York City","New York","East","United States","10024","2018-11-11 00:00:00","Standard Class","Maxell CD-R Discs","Technology","Accessories","Maxell","Frank Preis","Consumer"
"650","1712","CA-2018-113670","6149","5","0","100","0.49","205","2018-10-15 00:00:00","Los Angeles","California","West","United States","90045","2018-10-17 00:00:00","First Class","Xerox 1919","Office Supplies","Paper","Xerox","Roland Schwarz","Corporate"
"650","378","CA-2018-113670","6150","3","0.2","6","0.01","510","2018-10-15 00:00:00","Los Angeles","California","West","United States","90045","2018-10-17 00:00:00","First Class","Bush Advantage Collection Round Conference Table","Furniture","Tables","Bush","Roland Schwarz","Corporate"
"457","177","CA-2018-113705","6151","2","0","4","0.46","8","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","Office Supplies","Labels","Avery","Lena Cacioppo","Consumer"
"457","130","CA-2018-113705","6152","4","0","8","0.46","18","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","Office Supplies","Paper","Ampad","Lena Cacioppo","Consumer"
"457","691","CA-2018-113705","6153","2","0","9","0.5","18","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","GBC Instant Index System for Binding Systems","Office Supplies","Binders","GBC","Lena Cacioppo","Consumer"
"457","1240","CA-2018-113705","6154","5","0","56","0.27","206","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","Panasonic KX - TS880B Telephone","Technology","Phones","Panasonic","Lena Cacioppo","Consumer"
"457","365","CA-2018-113705","6155","2","0","58","0.2","292","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","BPI Conference Tables","Furniture","Tables","Other","Lena Cacioppo","Consumer"
"457","420","CA-2018-113705","6156","3","0","10","0.03","333","2018-03-27 00:00:00","Richmond","Virginia","South","United States","23223","2018-03-29 00:00:00","Second Class","Carina Mini System Audio Rack, Model AR050B","Office Supplies","Storage","Carina","Lena Cacioppo","Consumer"
"427","584","CA-2018-113873","6157","4","0.2","6","0.1","62","2018-11-13 00:00:00","Dallas","Texas","Central","United States","75220","2018-11-19 00:00:00","Standard Class","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies","Storage","Eldon","Katrina Edelman","Corporate"
"427","390","CA-2018-113873","6158","3","0.32","-27","-0.13","206","2018-11-13 00:00:00","Dallas","Texas","Central","United States","75220","2018-11-19 00:00:00","Standard Class","Bush Westfield Collection Bookcases, Fully Assembled","Furniture","Bookcases","Other","Katrina Edelman","Corporate"
"425","1669","CA-2018-113908","6159","4","0","22","0.49","45","2018-06-03 00:00:00","New York City","New York","East","United States","10011","2018-06-09 00:00:00","Standard Class","Xerox 188","Office Supplies","Paper","Xerox","Katherine Nockton","Corporate"
